timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-14 00:19:03.047945,11.2,89.35,98.2,23.2,54.25196383875497
2025-10-14 00:19:04.047945,49.9,85.79,177.93,99.37,53.15886737636866
2025-10-14 00:19:05.047944,26.68,31.17,264.85,131.24,50.9300629802762
2025-10-14 00:19:06.047944,54.44,39.75,57.01,111.92,54.483647110838156
2025-10-14 00:19:07.047943,93.29,39.72,257.51,119.45,51.146582641250525
2025-10-14 00:19:08.047943,28.15,68.31,276.54,102.89,51.23021812070214
2025-10-14 00:19:09.047942,15.61,67.91,276.33,131.83,51.34271841071363
2025-10-14 00:19:10.047942,37.61,91.95,178.75,51.94,53.05685169421727
2025-10-14 00:19:11.047941,14.35,41.36,159.8,139.94,52.89597405105459
2025-10-14 00:19:12.047941,23.87,85.2,208.63,70.27,52.51751454599419
2025-10-14 00:19:13.047941,13.79,31.69,71.04,72.38,53.95790780561659
2025-10-14 00:19:14.047940,67.54,76.37,69.66,86.86,54.77228222194484
2025-10-14 00:19:15.047940,43.06,71.89,134.2,116.48,53.73329690298883
2025-10-14 00:19:16.047939,53.88,34.18,167.47,148.14,52.68206824753161
2025-10-14 00:19:17.047939,66.39,88.45,170.01,16.69,53.00542467696627
2025-10-14 00:19:18.047938,23.18,57.56,65.87,12.54,54.230452418731716
2025-10-14 00:19:19.047938,74.24,95.36,56.12,18.56,55.03866283492919
2025-10-14 00:19:20.047937,45.28,56.29,198.31,85.77,52.278143224730805
2025-10-14 00:19:21.047937,64.16,66.24,207.29,78.28,52.260777938610296
2025-10-14 00:19:22.047936,88.12,38.99,232.69,41.83,51.2414680516178
2025-10-14 00:19:23.047936,16.87,62.01,57.22,17.71,54.46938075066585
2025-10-14 00:19:24.047935,82.73,40.28,283.23,31.75,50.37377218380084
2025-10-14 00:19:25.047935,59.27,33.93,294.52,77.99,50.26457681130775
2025-10-14 00:19:26.047934,44.64,69.74,293.4,115.62,51.0214142372801
2025-10-14 00:19:27.047934,70.42,84.89,215.58,81.94,52.442318524551986
2025-10-14 00:19:28.047934,20.47,94.57,204.45,85.36,52.801749330546606
2025-10-14 00:19:29.047933,65.57,31.79,231.4,128.57,51.491245680271014
2025-10-14 00:19:30.047933,33.5,73.77,153.84,104.1,53.384950941283954
2025-10-14 00:19:31.047932,24.68,60.8,209.47,105.39,52.243112917170265
2025-10-14 00:19:32.047932,19.67,62.76,52.7,74.63,54.78483476238405
2025-10-14 00:19:33.047931,90.24,69.86,287.43,88.29,51.01451527627
2025-10-14 00:19:34.047931,58.49,20.42,221.84,18.86,51.027132951078706
2025-10-14 00:19:35.047930,71.0,90.19,185.01,145.6,53.29677716783256
2025-10-14 00:19:36.047930,76.9,56.31,198.15,68.15,52.21081212516626
2025-10-14 00:19:37.047929,30.03,32.38,82.81,51.68,53.68895877476454
2025-10-14 00:19:38.047929,20.49,46.89,174.16,65.71,52.449268391007664
2025-10-14 00:19:39.047928,81.88,33.95,291.94,81.14,50.32080242363086
2025-10-14 00:19:40.047928,36.22,30.66,111.53,68.25,53.24463693019568
2025-10-14 00:19:41.047927,20.02,69.43,223.0,114.82,52.195232063483665
2025-10-14 00:19:42.047927,56.53,74.72,284.32,140.87,51.35642964983965
2025-10-14 00:19:43.047927,55.66,94.94,297.89,18.35,50.971322993278676
2025-10-14 00:19:44.047926,72.49,70.87,236.07,146.81,52.1271244590902
2025-10-14 00:19:45.047926,35.96,27.85,84.59,121.13,53.86198523186717
2025-10-14 00:19:46.047925,93.68,73.31,126.58,90.58,53.78115117996059
2025-10-14 00:19:47.047925,34.33,35.05,138.94,103.03,52.995304658682564
2025-10-14 00:19:48.047924,71.74,44.87,171.97,78.49,52.50390693536586
2025-10-14 00:19:49.047924,74.13,75.56,116.39,137.62,54.176987931678255
2025-10-14 00:19:50.047923,73.44,66.55,198.16,87.83,52.457297362123455
2025-10-14 00:19:51.047923,40.17,34.15,162.52,48.25,52.36589202603732
2025-10-14 00:19:52.047922,68.14,90.85,299.18,38.43,50.962694966942735
2025-10-14 00:19:53.047922,17.0,52.53,194.88,142.56,52.500747149059514
2025-10-14 00:19:54.047921,83.37,28.04,143.76,29.34,52.505107077705624
2025-10-14 00:19:55.047921,82.81,31.04,230.01,147.25,51.57685260264455
2025-10-14 00:19:56.047921,10.39,92.15,268.96,114.5,51.79516493857209
2025-10-14 00:19:57.047920,64.42,56.84,81.55,121.66,54.39099814827874
2025-10-14 00:19:58.047920,28.61,23.96,204.55,26.62,51.406540465516386
