timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-17 11:55:42.906623,53.11,26.02,247.06,113.92,53.396183297745935
2025-10-17 11:55:43.906623,61.03,79.4,50.53,112.48,52.8807548012643
2025-10-17 11:55:44.906622,89.91,46.75,257.03,108.9,53.50784636916021
2025-10-17 11:55:45.906622,85.81,45.87,213.18,46.6,54.04575395848659
2025-10-17 11:55:46.906621,81.87,91.99,97.17,30.3,53.927415554304154
2025-10-17 11:55:47.906621,20.64,61.6,278.32,107.44,53.607985294646085
2025-10-17 11:55:48.906621,49.61,91.66,203.03,84.12,53.668995327364264
2025-10-17 11:55:49.906620,30.98,42.82,127.31,146.82,52.69676541014591
2025-10-17 11:55:50.906620,24.15,49.59,270.96,85.76,53.804080386170526
2025-10-17 11:55:51.906619,72.69,98.06,84.23,111.34,53.020309016994894
2025-10-17 11:55:52.906619,77.64,76.82,122.12,50.25,53.768386301729315
2025-10-17 11:55:53.906618,27.68,79.32,64.75,22.35,53.89776433740761
2025-10-17 11:55:54.906618,45.21,46.54,225.84,71.17,53.81987633969189
2025-10-17 11:55:55.906617,89.5,56.82,99.11,47.18,53.70522902537003
2025-10-17 11:55:56.906617,56.56,20.88,77.31,25.18,53.829528444675034
2025-10-17 11:55:57.906616,40.04,82.65,207.35,58.07,53.95188729066841
2025-10-17 11:55:58.906616,92.94,83.29,287.39,21.98,54.5871360097683
2025-10-17 11:55:59.906615,26.33,70.96,287.49,44.96,54.32314735126261
2025-10-17 11:56:00.906615,18.04,90.77,183.47,71.31,53.74646329932227
2025-10-17 11:56:01.906614,43.5,52.94,218.65,108.02,53.408148342549154
2025-10-17 11:56:02.906614,14.18,31.66,257.94,104.85,53.53474474572235
2025-10-17 11:56:03.906614,63.77,29.28,185.63,73.12,53.65350396284049
2025-10-17 11:56:04.906613,41.57,96.4,57.33,106.39,52.98943889924136
2025-10-17 11:56:05.906613,70.55,58.45,262.79,129.17,53.321691758747725
2025-10-17 11:56:06.906612,73.5,73.48,177.91,78.66,53.62757862374356
2025-10-17 11:56:07.906612,77.8,66.14,295.66,103.58,53.70856879581524
2025-10-17 11:56:08.906611,55.85,30.85,56.49,64.12,53.35822492899699
2025-10-17 11:56:09.906611,45.38,87.83,113.95,76.85,53.47039243231557
2025-10-17 11:56:10.906610,78.36,51.22,124.76,136.13,52.81538737652509
2025-10-17 11:56:11.906610,18.67,24.38,220.81,121.91,53.227535075210696
2025-10-17 11:56:12.906609,32.05,44.04,198.47,87.15,53.56037187441233
2025-10-17 11:56:13.906609,27.43,31.03,292.56,29.1,54.45801846643439
2025-10-17 11:56:14.906608,37.96,23.7,231.45,42.69,54.114966295067745
2025-10-17 11:56:15.906608,62.93,50.55,93.32,142.87,52.64564842667911
2025-10-17 11:56:16.906608,46.96,46.55,274.03,67.86,54.00287704166862
2025-10-17 11:56:17.906607,36.38,43.73,104.72,43.41,53.74606422775697
2025-10-17 11:56:18.906607,59.96,25.47,269.46,14.98,54.53274670346184
2025-10-17 11:56:19.906606,19.49,68.65,100.52,74.9,53.425471568967836
2025-10-17 11:56:20.906606,41.21,96.75,198.06,96.96,53.52172393327523
2025-10-17 11:56:21.906605,33.97,91.19,235.56,89.98,53.70446417046822
2025-10-17 11:56:22.906605,66.74,29.72,205.47,11.78,54.37734372871799
2025-10-17 11:56:23.906604,45.21,94.56,171.39,54.45,53.89662523816878
2025-10-17 11:56:24.906604,64.4,36.77,251.14,41.38,54.20628048833593
2025-10-17 11:56:25.906603,25.02,73.36,221.2,135.38,53.146939402625364
2025-10-17 11:56:26.906603,52.72,59.03,102.43,51.91,53.667149841816496
2025-10-17 11:56:27.906602,38.45,92.8,291.01,11.5,54.72378416014162
2025-10-17 11:56:28.906602,77.15,64.03,225.81,75.99,53.79047093917058
2025-10-17 11:56:29.906602,61.23,94.64,116.7,71.01,53.55074393623663
2025-10-17 11:56:30.906601,39.05,78.81,240.11,103.76,53.55339310632784
2025-10-17 11:56:31.906601,75.89,31.39,150.75,51.72,53.78086686744391
2025-10-17 11:56:32.906600,46.73,36.79,256.45,23.72,54.413309477685225
2025-10-17 11:56:33.906600,31.76,55.12,192.46,36.63,54.10219081437133
2025-10-17 11:56:34.906599,31.61,91.84,223.74,51.47,54.085218562671244
2025-10-17 11:56:35.906599,90.94,59.8,64.76,64.27,53.41953810336312
2025-10-17 11:56:36.906598,69.39,68.07,210.55,110.48,53.37651181000295
2025-10-17 11:56:37.906598,74.01,21.72,291.67,96.61,53.71387972756718
2025-10-17 11:56:38.906597,37.33,59.22,232.93,75.3,53.81341963361953
2025-10-17 11:56:39.906597,62.43,35.62,193.68,18.93,54.27175849823751
2025-10-17 11:56:40.906597,59.76,75.44,62.82,134.39,52.6764584331358
2025-10-17 11:56:41.906596,50.51,93.83,245.24,66.57,53.990370168975545
2025-10-17 11:56:42.906596,76.39,85.63,124.16,66.18,53.61399089568312
2025-10-17 11:56:43.906595,54.24,30.42,118.1,141.78,52.70694008092327
2025-10-17 11:56:44.906595,94.75,94.32,81.63,70.3,53.45085188879086
2025-10-17 11:56:45.906594,93.86,73.27,67.6,69.05,53.39410277549587
2025-10-17 11:56:46.906594,16.85,80.68,289.82,145.17,53.26035042824755
2025-10-17 11:56:47.906593,83.81,47.47,157.51,87.86,53.432023704960166
2025-10-17 11:56:48.906593,29.2,73.3,64.32,28.48,53.82239591683914
2025-10-17 11:56:49.906592,60.78,87.42,95.68,71.76,53.46902746784518
2025-10-17 11:56:50.906592,40.34,53.75,285.09,121.54,53.46613385698007
2025-10-17 11:56:51.906591,94.99,94.15,54.68,142.78,52.58529624940862
2025-10-17 11:56:52.906591,55.76,90.34,78.98,114.41,52.96105964485262
2025-10-17 11:56:53.906591,85.64,33.92,274.96,87.95,53.77225435221439
2025-10-17 11:56:54.906590,86.22,66.3,157.66,102.27,53.3013115609742
2025-10-17 11:56:55.906590,42.13,55.39,115.53,83.23,53.36408890125197
2025-10-17 11:56:56.906589,68.37,54.75,154.09,141.66,52.84984899629744
2025-10-17 11:56:57.906589,36.91,24.61,209.83,142.73,52.969371112239244
2025-10-17 11:56:58.906588,40.01,74.35,289.97,54.89,54.227861838808295
2025-10-17 11:56:59.906588,27.48,42.65,209.73,109.5,53.35151921293756
2025-10-17 11:57:00.906587,75.13,80.99,213.8,128.44,53.20923079241728
2025-10-17 11:57:01.906587,39.48,67.79,142.24,39.3,53.93640001450523
2025-10-17 11:57:02.906586,66.26,98.65,120.99,39.37,53.91087311246431
2025-10-17 11:57:03.906586,26.78,89.08,53.06,143.1,52.57029326240589
2025-10-17 11:57:04.906585,80.27,75.21,91.21,35.7,53.82903809299482
2025-10-17 11:57:05.906585,35.84,71.28,187.89,10.61,54.39034691938881
2025-10-17 11:57:06.906585,93.63,60.01,125.34,28.37,53.99272064312317
2025-10-17 11:57:07.906584,31.8,63.73,150.84,67.73,53.65026470693909
2025-10-17 11:57:08.906584,31.78,62.65,195.73,67.46,53.78892411864735
2025-10-17 11:57:09.906583,93.84,31.97,279.35,30.68,54.40181370974832
2025-10-17 11:57:10.906583,75.42,75.28,212.55,140.24,53.07050780088317
2025-10-17 11:57:11.906582,29.47,80.44,265.73,81.12,53.8783665710434
2025-10-17 11:57:12.906582,27.51,96.08,192.22,36.54,54.15572329237102
2025-10-17 11:57:13.906581,86.47,33.2,202.83,17.28,54.314389715884595
2025-10-17 11:57:14.906581,53.36,77.15,142.44,111.91,53.164788183653606
2025-10-17 11:57:15.906580,27.77,53.67,240.48,21.89,54.40625008276634
2025-10-17 11:57:16.906580,84.48,83.99,186.43,93.02,53.51215339570468
2025-10-17 11:57:17.906580,77.4,73.31,247.61,37.72,54.28257694598584
2025-10-17 11:57:18.906579,71.58,60.06,87.89,147.45,52.59195480743679
2025-10-17 11:57:19.906579,55.58,48.5,101.2,58.87,53.574502819869295
2025-10-17 11:57:20.906578,76.27,98.28,64.53,18.0,53.968754013605704
2025-10-17 11:57:21.906578,28.88,70.99,295.12,96.33,53.7915506656949
2025-10-17 11:57:22.906577,22.84,67.59,206.8,111.85,53.34963026274308
2025-10-17 11:57:23.906577,93.39,84.64,149.92,84.03,53.49857225914257
2025-10-17 11:57:24.906576,50.84,51.46,292.48,12.23,54.66660127364351
2025-10-17 11:57:25.906576,93.37,48.74,293.1,149.95,53.17717598721365
2025-10-17 11:57:26.906575,56.16,78.28,232.8,26.56,54.364356764065626
2025-10-17 11:57:27.906575,58.77,29.86,288.33,137.22,53.275559128851675
2025-10-17 11:57:28.906574,46.49,44.03,209.61,95.68,53.50224471085925
2025-10-17 11:57:29.906574,41.66,24.3,75.52,81.84,53.2164150238702
2025-10-17 11:57:30.906573,57.94,76.36,265.0,116.26,53.491212540689546
2025-10-17 11:57:31.906573,70.87,27.17,127.66,83.67,53.359677833980236
2025-10-17 11:57:32.906573,54.65,38.94,252.11,67.45,53.930434869611545
2025-10-17 11:57:33.906572,22.46,90.1,217.24,125.08,53.267891651509395
2025-10-17 11:57:34.906572,44.05,90.1,123.2,28.15,54.02770956312174
2025-10-17 11:57:35.906571,53.4,34.79,285.94,54.98,54.16310522117563
2025-10-17 11:57:36.906571,55.39,42.86,101.55,114.48,52.96748255009087
2025-10-17 11:57:37.906570,19.88,38.54,93.93,119.57,52.88359420057951
2025-10-17 11:57:38.906570,55.7,66.74,299.19,142.13,53.30368108591965
2025-10-17 11:57:39.906569,60.54,73.65,165.46,126.67,53.07111359551479
2025-10-17 11:57:40.906569,64.44,22.86,247.67,46.02,54.12745488642898
2025-10-17 11:57:41.906568,48.37,31.78,87.66,99.86,53.068568498356974
2025-10-17 11:57:42.906568,38.34,78.49,57.36,84.64,53.20119155780124
2025-10-17 11:57:43.906567,60.62,25.55,158.96,98.46,53.29342227991954
2025-10-17 11:57:44.906567,85.47,53.97,187.55,98.58,53.41645156808505
2025-10-17 11:57:45.906567,68.38,55.53,162.53,90.63,53.427923606681816
2025-10-17 11:57:46.906566,60.61,61.4,275.36,124.8,53.411142700839896
2025-10-17 11:57:47.906566,36.9,30.26,97.35,21.42,53.943578057351694
2025-10-17 11:57:48.906565,38.63,38.31,99.64,127.33,52.816909331756385
2025-10-17 11:57:49.906565,36.83,76.69,246.72,58.53,54.05944645167399
2025-10-17 11:57:50.906564,77.75,35.84,179.45,139.65,52.92443872126012
2025-10-17 11:57:51.906564,81.82,23.67,175.03,126.18,53.04061580280848
2025-10-17 11:57:52.906563,73.01,65.69,137.04,88.14,53.390165211214196
2025-10-17 11:57:53.906563,72.27,63.73,200.37,129.08,53.13882845310774
2025-10-17 11:57:54.906562,29.13,62.59,261.91,116.68,53.45931846356572
2025-10-17 11:57:55.906562,42.19,67.37,70.93,77.65,53.303694776345004
2025-10-17 11:57:56.906562,73.91,50.92,55.38,15.35,53.907806174957685
2025-10-17 11:57:57.906561,90.89,45.42,117.65,32.2,53.90886773189729
2025-10-17 11:57:58.906561,25.52,90.47,144.67,71.77,53.62256195092134
2025-10-17 11:57:59.906560,63.22,49.9,156.46,28.78,54.07021496526846
2025-10-17 11:58:00.906560,65.55,32.87,109.0,147.28,52.622909348821786
2025-10-17 11:58:01.906559,51.62,51.12,196.41,35.69,54.119209165903534
2025-10-17 11:58:02.906559,32.27,30.0,158.68,26.05,54.08059743513312
2025-10-17 11:58:03.906558,67.52,37.73,112.82,49.56,53.69656660562657
2025-10-17 11:58:04.906558,61.82,94.67,229.01,28.32,54.355089587292255
2025-10-17 11:58:05.906557,82.83,29.64,62.38,54.73,53.47608527838094
2025-10-17 11:58:06.906557,90.09,54.5,288.44,124.54,53.44493579000386
2025-10-17 11:58:07.906557,33.05,56.39,226.06,145.54,53.02994998743553
2025-10-17 11:58:08.906556,61.88,43.18,135.29,49.0,53.77835758790187
2025-10-17 11:58:09.906556,74.28,47.53,184.78,31.78,54.12124571790836
2025-10-17 11:58:10.906555,47.92,35.15,190.78,41.42,54.0193288495663
2025-10-17 11:58:11.906555,55.45,57.3,206.97,134.57,53.091318495871505
2025-10-17 11:58:12.906554,51.77,86.44,125.8,122.57,53.01087769861728
2025-10-17 11:58:13.906554,83.5,26.32,127.37,113.0,53.040835739723704
2025-10-17 11:58:14.906553,89.49,58.24,214.64,36.15,54.17919996835497
2025-10-17 11:58:15.906553,78.25,21.71,233.73,10.37,54.46849386210266
2025-10-17 11:58:16.906552,87.51,64.53,85.16,36.66,53.78628747471837
2025-10-17 11:58:17.906552,46.16,50.33,260.07,64.28,54.00381919407521
2025-10-17 11:58:18.906552,16.65,21.93,135.74,120.68,52.977729314169416
2025-10-17 11:58:19.906551,32.82,54.73,57.9,26.26,53.802602458253126
2025-10-17 11:58:20.906551,77.37,42.25,208.26,89.63,53.561161987711984
2025-10-17 11:58:21.906550,23.91,61.34,147.04,78.8,53.51595679056533
2025-10-17 11:58:22.906550,28.41,49.51,121.34,71.0,53.50630899286027
2025-10-17 11:58:23.906549,83.8,37.32,115.08,87.7,53.29091387806094
2025-10-17 11:58:24.906549,59.34,59.62,155.69,78.4,53.544467515059374
2025-10-17 11:58:25.906548,40.57,34.66,83.96,63.51,53.45369822558529
2025-10-17 11:58:26.906548,45.89,69.81,51.3,82.49,53.19460974154212
2025-10-17 11:58:27.906547,69.49,97.61,263.06,118.19,53.49208437412273
2025-10-17 11:58:28.906547,67.15,70.68,111.32,39.47,53.84385701497809
2025-10-17 11:58:29.906546,38.05,81.18,87.95,91.24,53.2268506515222
2025-10-17 11:58:30.906546,74.17,46.84,280.25,43.16,54.289090237250996
2025-10-17 11:58:31.906545,22.49,66.76,296.59,106.2,53.68391312259407
2025-10-17 11:58:32.906545,25.27,79.1,183.09,63.26,53.81708201507001
2025-10-17 11:58:33.906544,46.17,23.58,101.1,76.81,53.3479689510604
2025-10-17 11:58:34.906543,55.7,44.81,63.46,105.34,52.95238608483533
2025-10-17 11:58:35.906543,18.72,69.54,60.37,137.23,52.63061630961356
