timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-21 20:39:02.731452,73.43,28.27,131.41,69.59,51.12264320998106
2025-10-21 20:39:03.731451,16.83,93.11,239.3,59.65,54.70589351608643
2025-10-21 20:39:04.731451,48.79,94.94,239.73,119.38,55.062407566508455
2025-10-21 20:39:05.731450,54.43,22.58,233.5,95.74,51.13031286417368
2025-10-21 20:39:06.731450,64.49,65.18,279.72,101.61,53.491347551572645
2025-10-21 20:39:07.731449,13.79,80.92,67.11,59.44,53.73393544491222
2025-10-21 20:39:08.731449,25.08,21.3,56.23,25.61,50.42092895406368
2025-10-21 20:39:09.731449,65.49,65.59,131.8,48.08,52.999040739781236
2025-10-21 20:39:10.731448,89.1,80.66,293.68,30.41,54.025737347482185
2025-10-21 20:39:11.731448,79.46,37.15,297.52,124.19,52.14436677983365
2025-10-21 20:39:12.731447,70.77,43.42,68.36,23.46,51.601737285661216
2025-10-21 20:39:13.731447,32.67,40.07,79.78,123.71,51.88168757102924
2025-10-21 20:39:14.731446,13.31,58.49,262.75,125.89,53.211412322499655
2025-10-21 20:39:15.731446,15.43,53.48,242.79,11.14,52.41122084909283
2025-10-21 20:39:16.731445,21.9,49.82,83.35,145.21,52.49616992003647
2025-10-21 20:39:17.731445,32.67,44.44,198.36,81.5,52.15493109744405
2025-10-21 20:39:18.731444,66.31,21.38,165.63,93.29,50.92712357299757
2025-10-21 20:39:19.731444,66.91,56.84,228.05,39.32,52.68268427827382
2025-10-21 20:39:20.731443,73.01,51.31,143.46,43.29,52.24706018462258
2025-10-21 20:39:21.731443,72.26,64.97,200.53,12.65,52.94349897033327
2025-10-21 20:39:22.731442,63.53,34.73,207.93,80.98,51.6586065110089
2025-10-21 20:39:23.731441,52.01,23.3,180.85,36.37,50.81045168535903
2025-10-21 20:39:24.731441,22.71,52.19,234.78,108.67,52.75105274280824
2025-10-21 20:39:25.731440,35.53,33.06,228.05,141.54,51.871560652696004
2025-10-21 20:39:26.731440,88.97,27.48,139.26,44.42,50.98670951982206
2025-10-21 20:39:27.731439,50.65,65.39,114.79,41.0,52.925378410605646
2025-10-21 20:39:28.731439,20.73,76.44,202.37,48.02,53.70560946564706
2025-10-21 20:39:29.731438,25.86,34.41,149.45,64.81,51.460201492136115
2025-10-21 20:39:30.731438,20.27,69.24,219.09,138.86,53.75170298915065
2025-10-21 20:39:31.731437,86.18,37.19,118.66,142.64,51.88591196279598
2025-10-21 20:39:32.731437,15.42,93.63,170.19,130.2,54.90780792471172
2025-10-21 20:39:33.731436,82.91,43.84,106.22,75.11,51.92008459780199
2025-10-21 20:39:34.731436,85.07,22.37,248.94,149.42,51.38153357972438
2025-10-21 20:39:35.731435,86.68,48.08,212.27,105.46,52.47741790642667
2025-10-21 20:39:36.731435,81.22,78.72,204.9,113.77,54.11598283449223
2025-10-21 20:39:37.731434,12.56,36.36,292.11,54.59,51.79041661070475
2025-10-21 20:39:38.731434,30.53,31.73,159.01,55.24,51.29549152271395
2025-10-21 20:39:39.731434,74.18,20.09,270.74,49.06,50.86733359974164
2025-10-21 20:39:40.731433,73.82,77.61,292.0,46.79,53.93268859923822
2025-10-21 20:39:41.731433,54.93,29.21,204.49,79.74,51.35544410579197
2025-10-21 20:39:42.731432,28.93,71.92,70.67,17.87,53.08552459768621
2025-10-21 20:39:43.731432,32.54,33.69,280.03,115.33,51.89007218192682
2025-10-21 20:39:44.731431,17.97,50.5,298.4,117.06,52.81944543022582
2025-10-21 20:39:45.731431,50.03,87.47,166.22,134.03,54.591867023938136
2025-10-21 20:39:46.731430,51.58,20.49,151.57,140.57,51.05852236115599
2025-10-21 20:39:47.731430,52.87,70.64,144.79,49.63,53.296937803798855
2025-10-21 20:39:48.731429,57.02,29.6,189.34,118.87,51.51693937269418
2025-10-21 20:39:49.731429,38.67,69.26,72.77,44.43,53.06441756805559
2025-10-21 20:39:50.731429,92.82,27.14,160.78,34.81,50.96805892419097
2025-10-21 20:39:51.731428,62.13,23.36,150.71,77.86,50.936229247336435
2025-10-21 20:39:52.731428,75.02,96.49,283.17,58.62,54.96329529159529
2025-10-21 20:39:53.731427,41.59,54.7,176.84,73.55,52.62076820929621
2025-10-21 20:39:54.731427,83.55,49.13,258.55,21.29,52.25576730390581
2025-10-21 20:39:55.731426,56.75,88.26,203.23,51.79,54.34721916706244
2025-10-21 20:39:56.731426,85.35,35.51,159.31,68.01,51.5508972636889
2025-10-21 20:39:57.731425,28.87,56.25,152.81,138.77,52.93974816475508
2025-10-21 20:39:58.731425,27.94,57.12,62.84,19.19,52.29550228609746
2025-10-21 20:39:59.731424,73.47,77.59,136.54,39.93,53.60581969965054
2025-10-21 20:40:00.731424,20.36,38.58,172.88,54.3,51.679228069475066
2025-10-21 20:40:01.731423,24.09,67.59,128.94,63.79,53.167272636334154
2025-10-21 20:40:02.731423,89.97,83.42,122.04,50.94,53.933561684735345
2025-10-21 20:40:03.731422,64.14,23.74,138.33,74.33,50.91738658106018
2025-10-21 20:40:04.731422,46.97,62.84,228.11,123.3,53.36371161708846
2025-10-21 20:40:05.731422,34.78,77.06,133.01,59.75,53.65712627064927
2025-10-21 20:40:06.731421,48.37,65.49,287.01,129.36,53.64198230389313
2025-10-21 20:40:07.731421,36.65,64.1,181.07,33.14,52.949437888061624
2025-10-21 20:40:08.731420,76.75,22.63,272.34,35.27,50.944559755382784
2025-10-21 20:40:09.731420,11.79,37.05,265.42,63.89,51.81634249549601
2025-10-21 20:40:10.731419,60.51,83.52,152.57,93.89,54.1833211299378
2025-10-21 20:40:11.731419,67.23,29.76,120.34,27.98,50.99964357820756
2025-10-21 20:40:12.731418,78.17,45.55,289.67,117.32,52.54278974271602
