timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-18 16:15:42.858357,79.07,51.1,147.31,141.26,52.02503389116468
2025-10-18 16:15:43.858357,71.08,64.94,205.94,68.81,52.62554671544176
2025-10-18 16:15:44.858356,68.03,93.69,122.96,76.46,55.11923973216375
2025-10-18 16:15:45.858356,22.55,88.15,262.12,135.4,50.39712019512288
2025-10-18 16:15:46.858355,22.28,27.99,152.53,112.64,51.965225611660735
2025-10-18 16:15:47.858355,18.63,95.09,289.34,117.35,50.33891614977647
2025-10-18 16:15:48.858355,51.99,27.01,163.03,84.2,52.33315676801624
2025-10-18 16:15:49.858354,56.7,84.76,221.88,29.2,53.6388994435042
2025-10-18 16:15:50.858354,41.08,50.37,180.44,44.63,53.40003092890714
2025-10-18 16:15:51.858353,89.4,98.1,63.77,55.26,57.092411509377904
2025-10-18 16:15:52.858353,74.34,34.62,57.13,145.41,53.63068732604965
2025-10-18 16:15:53.858352,83.11,36.63,119.44,69.09,53.93494536952195
2025-10-18 16:15:54.858352,40.3,72.29,83.97,70.57,55.627674724639945
2025-10-18 16:15:55.858351,28.41,21.03,80.01,72.11,54.39923386133841
2025-10-18 16:15:56.858351,39.97,82.8,90.03,127.0,54.482638583170406
2025-10-18 16:15:57.858350,25.93,97.38,252.12,86.7,51.95638434603909
2025-10-18 16:15:58.858350,60.87,91.21,252.06,143.07,50.537387224828095
2025-10-18 16:15:59.858350,89.85,94.1,256.16,30.35,53.04450489451401
2025-10-18 16:16:00.858349,85.13,21.24,93.77,100.42,53.44660210862263
2025-10-18 16:16:01.858349,90.31,85.98,133.73,56.46,55.122440268095446
2025-10-18 16:16:02.858348,27.08,49.81,241.95,139.55,49.814096919177146
2025-10-18 16:16:03.858348,12.08,87.85,118.85,37.78,55.93731788443819
2025-10-18 16:16:04.858347,59.34,74.01,73.96,36.09,56.67942527468142
2025-10-18 16:16:05.858347,43.25,83.34,246.17,46.37,52.64878726198497
2025-10-18 16:16:06.858346,21.62,49.77,75.19,44.06,55.863255846144895
2025-10-18 16:16:07.858346,10.91,36.97,87.4,40.76,55.33004138239413
2025-10-18 16:16:08.858345,39.63,25.25,287.53,87.55,49.2973507229874
2025-10-18 16:16:09.858345,41.07,87.9,173.6,11.01,55.25705061760665
2025-10-18 16:16:10.858344,11.66,64.73,192.26,98.6,52.27192998262203
2025-10-18 16:16:11.858344,36.39,94.44,62.88,105.04,55.90380724925064
2025-10-18 16:16:12.858343,16.59,64.35,247.7,68.57,51.63789503808038
2025-10-18 16:16:13.858343,87.55,77.26,54.0,77.57,56.29731781683695
2025-10-18 16:16:14.858343,30.0,97.44,241.55,73.16,52.509473167241886
2025-10-18 16:16:15.858342,32.22,76.63,192.2,80.44,52.97972770919089
2025-10-18 16:16:16.858342,75.61,33.84,296.25,39.7,50.382950656009776
2025-10-18 16:16:17.858341,79.43,38.16,121.41,39.39,54.593981189397496
2025-10-18 16:16:18.858341,92.01,30.21,69.7,18.94,56.064858546530076
2025-10-18 16:16:19.858340,91.17,26.86,64.19,116.4,53.921818923708244
2025-10-18 16:16:20.858340,82.75,57.16,237.23,129.32,50.338817543335225
2025-10-18 16:16:21.858339,19.26,34.16,246.27,108.71,50.01245795735152
2025-10-18 16:16:22.858339,49.28,24.94,64.6,61.86,55.088473157965176
2025-10-18 16:16:23.858338,39.13,72.84,161.45,71.03,53.816178437143186
2025-10-18 16:16:24.858338,15.58,96.51,167.97,112.1,53.335523674017274
2025-10-18 16:16:25.858338,40.88,33.21,230.92,117.64,50.14770460626322
2025-10-18 16:16:26.858337,63.97,24.77,62.3,18.8,56.10480264386529
2025-10-18 16:16:27.858337,73.92,79.56,54.57,50.18,56.95661512200268
2025-10-18 16:16:28.858336,39.63,22.36,142.62,74.41,52.914337435220375
2025-10-18 16:16:29.858336,37.45,85.49,90.65,59.86,56.04296133745919
2025-10-18 16:16:30.858335,44.02,52.3,247.65,60.06,51.52766408855451
2025-10-18 16:16:31.858335,53.5,91.71,60.57,71.57,56.64081440291331
2025-10-18 16:16:32.858334,81.31,44.48,68.39,88.09,54.90127100458024
2025-10-18 16:16:33.858334,66.09,90.28,217.09,48.16,53.463996356067206
2025-10-18 16:16:34.858333,20.39,77.85,206.31,121.45,51.759126824946065
2025-10-18 16:16:35.858333,62.33,21.23,235.75,45.92,51.344012914517904
2025-10-18 16:16:36.858332,65.98,39.63,240.09,98.7,50.51925190672754
2025-10-18 16:16:37.858332,83.35,50.5,76.08,64.19,55.40880188532161
2025-10-18 16:16:38.858332,44.9,53.07,194.36,70.87,52.5526229269332
2025-10-18 16:16:39.858331,14.27,29.7,256.58,45.05,51.08819845222744
2025-10-18 16:16:40.858331,65.98,28.15,55.92,104.47,54.415757880775594
2025-10-18 16:16:41.858330,32.29,63.32,272.68,121.33,49.84239503560901
2025-10-18 16:16:42.858330,29.06,73.83,62.55,125.81,54.92792773614266
2025-10-18 16:16:43.858329,44.86,96.63,132.42,127.85,53.817701282881444
2025-10-18 16:16:44.858329,69.71,95.33,137.8,39.27,55.64771026456522
2025-10-18 16:16:45.858328,89.34,93.75,143.28,142.8,53.155381738243406
2025-10-18 16:16:46.858328,59.36,32.01,102.63,26.57,55.16735390965871
2025-10-18 16:16:47.858327,59.46,61.16,117.57,70.35,54.56616768140479
2025-10-18 16:16:48.858327,70.63,59.69,251.79,133.49,49.9676331832697
2025-10-18 16:16:49.858327,32.53,81.22,53.47,127.68,55.28413451110962
