timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-16 03:42:22.960923,41.52,51.07,282.97,11.54,52.030815539711696
2025-10-16 03:42:23.960923,72.57,22.0,209.98,129.73,47.97933363655373
2025-10-16 03:42:24.960922,21.74,25.21,252.43,145.76,47.50817939788966
2025-10-16 03:42:25.960922,88.48,81.96,186.58,138.58,53.68710347546261
2025-10-16 03:42:26.960921,90.12,54.72,237.46,129.49,50.73268067873764
2025-10-16 03:42:27.960921,89.17,64.69,255.93,116.95,51.685303780662906
2025-10-16 03:42:28.960920,94.04,29.37,207.51,11.87,50.84709839476451
2025-10-16 03:42:29.960920,19.2,33.29,154.28,142.69,49.42638647213835
2025-10-16 03:42:30.960919,75.27,73.0,176.88,12.23,55.26471824540542
2025-10-16 03:42:31.960919,23.87,31.85,237.35,51.34,50.022124426163565
2025-10-16 03:42:32.960918,70.16,20.45,73.69,91.3,50.07268231703141
2025-10-16 03:42:33.960918,12.94,81.66,237.88,82.08,54.11167281782373
2025-10-16 03:42:34.960917,61.18,30.45,90.77,24.23,52.03894626061466
2025-10-16 03:42:35.960917,61.43,47.26,112.52,140.52,51.242902256095086
2025-10-16 03:42:36.960916,74.68,36.78,89.27,73.66,51.74553848139089
2025-10-16 03:42:37.960916,67.49,96.92,229.53,65.8,55.92953277455725
2025-10-16 03:42:38.960916,40.27,29.84,105.1,101.3,50.41381174621798
2025-10-16 03:42:39.960915,34.82,24.01,207.64,106.94,48.60954052130636
2025-10-16 03:42:40.960915,12.83,79.48,141.94,49.07,55.59219367844845
2025-10-16 03:42:41.960914,55.65,88.65,96.68,61.98,56.72423973023188
2025-10-16 03:42:42.960912,13.37,74.98,102.32,134.47,54.05976092259738
2025-10-16 03:42:43.960912,66.09,71.63,58.2,93.64,54.989254396157556
2025-10-16 03:42:44.960911,81.39,86.27,166.76,36.92,56.16880723036976
2025-10-16 03:42:45.960911,84.87,91.68,153.04,149.79,54.76942752218752
2025-10-16 03:42:46.960910,67.38,88.55,113.91,73.08,56.31801954009446
2025-10-16 03:42:47.960910,84.51,97.01,280.51,128.39,54.22080152804156
2025-10-16 03:42:48.960909,33.73,84.04,186.38,31.38,55.840187613178685
2025-10-16 03:42:49.960909,57.39,70.78,282.91,117.88,51.933412116324305
2025-10-16 03:42:50.960908,55.93,84.36,100.96,135.96,54.924801227625736
2025-10-16 03:42:51.960908,27.27,45.73,185.72,128.29,50.49760415720107
2025-10-16 03:42:52.960908,65.78,45.99,182.31,67.86,51.66319961782543
2025-10-16 03:42:53.960907,18.06,65.67,176.8,61.45,53.68211491301199
2025-10-16 03:42:54.960907,11.35,94.98,143.96,147.83,55.21609314167597
2025-10-16 03:42:55.960906,92.99,34.48,208.7,122.57,49.291138307106216
2025-10-16 03:42:56.960906,69.5,67.77,102.31,58.38,54.77446884341273
2025-10-16 03:42:57.960905,21.98,28.77,171.0,120.4,49.2220713337496
2025-10-16 03:42:58.960905,25.37,77.98,276.86,49.7,53.91900513328598
2025-10-16 03:42:59.960904,23.47,61.4,98.15,78.93,53.85084279485954
2025-10-16 03:43:00.960904,93.91,59.74,80.84,62.06,54.19873159438802
2025-10-16 03:43:01.960903,55.96,40.66,209.83,144.45,49.4568317176291
2025-10-16 03:43:02.960903,92.29,89.55,256.65,97.09,54.363680612569745
2025-10-16 03:43:03.960902,15.94,85.36,129.79,91.8,55.49908864008901
2025-10-16 03:43:04.960902,58.53,26.66,212.09,46.66,49.90719393485194
2025-10-16 03:43:05.960902,35.59,53.27,106.69,108.25,52.45941608076702
2025-10-16 03:43:06.960901,45.14,56.68,244.0,117.65,51.058240207040576
2025-10-16 03:43:07.960901,13.7,71.15,122.6,34.22,55.30255995946397
2025-10-16 03:43:08.960900,84.91,20.67,117.92,55.14,50.25439012429217
2025-10-16 03:43:09.960900,43.52,91.77,145.36,107.97,55.627653478696985
2025-10-16 03:43:10.960899,41.3,23.97,251.11,15.78,49.77925134717919
2025-10-16 03:43:11.960899,40.74,44.25,68.27,93.08,52.326278029518015
2025-10-16 03:43:12.960898,19.04,46.39,151.31,86.2,51.71547263825961
2025-10-16 03:43:13.960898,32.11,20.97,52.13,139.65,49.482044386473866
2025-10-16 03:43:14.960897,67.47,43.67,133.55,77.82,51.8144003240694
2025-10-16 03:43:15.960897,23.36,51.03,120.27,49.74,53.1646651967767
2025-10-16 03:43:16.960897,26.71,93.47,168.74,75.91,56.108016755238964
2025-10-16 03:43:17.960896,27.93,95.6,69.01,108.81,56.83135579951903
2025-10-16 03:43:18.960896,55.46,60.3,266.11,28.49,52.77448111445502
2025-10-16 03:43:19.960895,59.81,77.96,212.05,93.22,53.853751993702716
2025-10-16 03:43:20.960895,47.74,54.24,216.78,66.64,52.06801113513959
2025-10-16 03:43:21.960894,88.78,34.57,65.43,85.21,51.5969881845385
2025-10-16 03:43:22.960894,37.81,65.45,198.85,26.73,54.0465281772278
2025-10-16 03:43:23.960893,38.13,58.75,235.83,129.77,51.12269934704366
2025-10-16 03:43:24.960893,49.61,88.93,210.11,135.69,54.12609835762527
