timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-18 14:52:22.860733,18.58,73.74,279.27,106.11,51.28952788858268
2025-10-18 14:52:23.860733,55.43,98.73,239.45,137.27,50.010643533872475
2025-10-18 14:52:24.860733,83.44,95.67,193.44,66.02,48.61589280250176
2025-10-18 14:52:25.860732,68.77,79.99,149.85,103.41,51.000751452596845
2025-10-18 14:52:26.860732,69.1,74.77,246.25,100.85,51.15085017169993
2025-10-18 14:52:27.860731,38.23,94.35,292.74,72.21,48.64073035168442
2025-10-18 14:52:28.860731,33.09,85.39,274.98,139.86,51.13614222441195
2025-10-18 14:52:29.860730,59.33,22.63,161.83,147.82,57.01094401848175
2025-10-18 14:52:30.860730,85.5,39.58,77.19,128.47,55.278299131646584
2025-10-18 14:52:31.860729,39.71,88.18,117.76,79.37,49.7770151454562
2025-10-18 14:52:32.860729,86.64,47.63,175.13,118.11,54.08890970745408
2025-10-18 14:52:33.860728,57.66,95.44,178.09,118.07,49.96654788709502
2025-10-18 14:52:34.860728,52.36,33.84,148.48,105.75,55.033534983730014
2025-10-18 14:52:35.860727,29.47,50.27,121.01,111.96,53.841115020242974
2025-10-18 14:52:36.860727,36.65,49.58,105.16,10.93,51.42875872609205
2025-10-18 14:52:37.860727,81.83,82.71,236.9,23.83,48.57660269990192
2025-10-18 14:52:38.860726,82.31,35.54,115.09,138.21,55.77539380131123
2025-10-18 14:52:39.860726,86.51,45.16,266.24,149.51,54.859144866287245
2025-10-18 14:52:40.860725,13.44,53.07,200.24,58.55,52.07947094202559
2025-10-18 14:52:41.860725,88.88,20.1,140.91,65.35,55.230496879431534
2025-10-18 14:52:42.860724,47.22,71.74,145.77,71.12,50.91828550195214
2025-10-18 14:52:43.860724,19.52,43.87,162.16,114.58,54.35643139487583
2025-10-18 14:52:44.860723,38.51,30.85,130.15,102.63,55.258077728137145
2025-10-18 14:52:45.860723,22.25,27.89,63.61,84.0,55.21240201460084
2025-10-18 14:52:46.860722,20.9,71.3,57.93,146.04,53.03237161053854
