timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-16 12:02:22.946873,51.79,51.53,100.82,93.81,54.17859729687101
2025-10-16 12:02:23.946873,84.82,47.92,90.88,111.69,54.273169925150874
2025-10-16 12:02:24.946872,44.1,40.05,291.32,112.17,53.73801792180273
2025-10-16 12:02:25.946872,80.0,67.64,242.24,113.08,53.30632101658791
2025-10-16 12:02:26.946871,34.99,40.4,120.63,26.79,54.42533886773434
2025-10-16 12:02:27.946871,50.06,32.93,262.91,87.32,54.02110130830482
2025-10-16 12:02:28.946870,79.48,44.03,147.92,27.44,54.24895151575014
2025-10-16 12:02:29.946870,38.74,49.84,275.21,65.22,53.631743440025694
2025-10-16 12:02:30.946870,60.28,62.88,161.37,145.1,53.66078956798916
2025-10-16 12:02:31.946869,93.95,91.56,204.97,70.53,52.96064839314562
2025-10-16 12:02:32.946869,39.52,88.17,132.25,67.4,53.29469631495985
2025-10-16 12:02:33.946868,29.88,98.0,262.06,56.75,52.63339951445822
2025-10-16 12:02:34.946868,51.54,49.14,193.72,25.42,53.977808718735304
2025-10-16 12:02:35.946867,82.32,84.7,220.8,25.21,53.10433369168535
2025-10-16 12:02:36.946867,74.8,22.89,182.5,93.36,54.51780647252401
2025-10-16 12:02:37.946866,10.6,80.8,175.47,23.21,53.35171952304197
2025-10-16 12:02:38.946866,81.3,97.91,167.88,19.04,53.008589661305365
2025-10-16 12:02:39.946865,55.45,79.21,106.41,132.46,53.511010882048716
2025-10-16 12:02:40.946865,36.98,42.48,226.62,144.67,53.87759134436181
2025-10-16 12:02:41.946865,24.31,95.01,129.83,78.88,53.141032509814515
2025-10-16 12:02:42.946864,81.46,71.83,109.31,25.77,53.778547469629665
2025-10-16 12:02:43.946864,22.25,74.21,224.98,136.85,53.19750761103277
2025-10-16 12:02:44.946863,13.84,58.12,249.2,128.95,53.47282163288768
2025-10-16 12:02:45.946863,49.1,35.52,244.34,119.63,53.99470130544577
2025-10-16 12:02:46.946862,38.58,44.99,131.24,146.6,54.15691944219809
2025-10-16 12:02:47.946862,69.04,68.59,258.98,147.95,53.18849979152736
2025-10-16 12:02:48.946861,84.93,35.03,159.62,13.09,54.420286526836726
2025-10-16 12:02:49.946861,11.21,35.78,211.24,56.79,54.17421484656041
2025-10-16 12:02:50.946860,27.56,40.51,248.38,93.27,53.89997535149743
2025-10-16 12:02:51.946860,50.36,46.19,134.11,64.59,54.20990143000861
2025-10-16 12:02:52.946859,39.79,58.84,277.21,147.08,53.338530932510686
2025-10-16 12:02:53.946859,21.56,23.37,131.07,47.47,54.73867682453159
2025-10-16 12:02:54.946859,67.73,43.49,149.9,34.15,54.24647477393915
2025-10-16 12:02:55.946858,24.06,45.39,190.05,105.4,53.98566493727642
2025-10-16 12:02:56.946858,71.85,64.05,139.76,36.75,53.82945966971579
