timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-16 14:15:42.943120,85.56,65.82,257.35,53.03,54.02962335848021
2025-10-16 14:15:43.943120,36.84,88.89,228.82,140.12,52.787386845796725
2025-10-16 14:15:44.943119,14.41,69.57,219.89,112.29,52.85934766502205
2025-10-16 14:15:45.943119,88.18,34.23,175.48,84.71,52.418171480833934
2025-10-16 14:15:46.943118,47.08,93.37,114.24,50.55,53.622400837974716
2025-10-16 14:15:47.943118,19.93,28.58,277.88,71.0,53.21366432399315
2025-10-16 14:15:48.943118,40.53,34.28,212.51,135.91,51.80166153518518
2025-10-16 14:15:49.943117,76.48,32.05,210.85,30.64,53.51528652449593
2025-10-16 14:15:50.943117,59.22,41.37,251.64,82.45,53.0742857388573
2025-10-16 14:15:51.943116,89.97,87.05,51.65,120.02,51.94285310426091
2025-10-16 14:15:52.943116,93.98,64.66,294.25,93.84,53.56523670821446
2025-10-16 14:15:53.943115,41.1,27.73,93.8,104.95,51.43623852646386
2025-10-16 14:15:54.943115,84.97,20.5,139.6,53.63,52.46705287908465
2025-10-16 14:15:55.943114,91.41,59.71,198.6,99.16,52.76956755497059
2025-10-16 14:15:56.943114,27.18,71.41,107.33,124.49,51.95693547619349
2025-10-16 14:15:57.943113,87.49,27.2,165.33,77.76,52.34639158662111
2025-10-16 14:15:58.943113,22.76,20.14,203.37,149.81,51.26346427337382
2025-10-16 14:15:59.943112,54.36,56.48,157.74,112.96,52.217181840524646
2025-10-16 14:16:00.943112,78.73,89.35,261.43,132.92,53.127505252277025
2025-10-16 14:16:01.943112,40.36,20.1,232.77,106.33,52.18172593433631
2025-10-16 14:16:02.943111,23.33,34.84,66.33,58.91,52.15294536077414
2025-10-16 14:16:03.943110,37.29,28.45,230.59,94.71,52.50753923307878
2025-10-16 14:16:04.943110,59.27,29.29,175.34,44.83,52.99925010944799
2025-10-16 14:16:05.943110,41.61,26.74,244.43,47.06,53.365654188770336
2025-10-16 14:16:06.943109,75.56,73.78,272.29,77.09,53.86207713661341
2025-10-16 14:16:07.943109,69.3,37.33,85.12,100.04,51.6292583581571
2025-10-16 14:16:08.943108,72.34,41.59,215.09,139.71,51.88197404694619
2025-10-16 14:16:09.943108,61.76,74.06,224.21,65.7,53.745865750566175
2025-10-16 14:16:10.943107,18.46,51.86,287.48,118.41,52.887018128628775
2025-10-16 14:16:11.943107,91.48,58.68,286.78,26.88,54.53424285692925
2025-10-16 14:16:12.943106,27.37,78.24,233.65,106.61,53.19463029424344
2025-10-16 14:16:13.943106,10.23,75.93,90.87,38.7,53.36576550257551
