timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-19 10:52:22.826573,93.25,29.3,173.88,92.4,53.742261378363885
2025-10-19 10:52:23.826572,65.96,73.58,215.58,38.32,51.46494528140795
2025-10-19 10:52:24.826572,56.41,67.2,158.67,14.77,50.953842455657416
2025-10-19 10:52:25.826571,55.01,32.54,131.62,107.86,54.66408379465162
2025-10-19 10:52:26.826571,61.86,94.18,120.28,24.03,51.67571829862372
2025-10-19 10:52:27.826570,14.97,86.32,86.2,18.28,51.68189239964737
2025-10-19 10:52:28.826570,67.48,50.21,130.24,103.6,54.56054282510322
2025-10-19 10:52:29.826569,54.62,33.01,227.18,62.53,52.20002656413661
2025-10-19 10:52:30.826569,64.62,74.94,84.67,72.96,53.781184009954075
2025-10-19 10:52:31.826568,40.81,93.27,186.55,141.23,55.72918594688247
2025-10-19 10:52:32.826568,75.91,96.59,133.84,21.61,51.48854415928571
2025-10-19 10:52:33.826567,13.24,83.19,55.57,10.14,51.583615940750455
2025-10-19 10:52:34.826567,73.48,30.16,220.43,75.88,52.75953072729343
2025-10-19 10:52:35.826567,74.09,64.73,202.26,59.16,52.34612002486019
2025-10-19 10:52:36.826566,65.27,93.29,140.43,148.42,56.34937175249977
2025-10-19 10:52:37.826566,33.12,35.95,233.12,144.95,55.361878175812905
2025-10-19 10:52:38.826565,50.8,60.88,279.71,125.17,54.32254683488414
2025-10-19 10:52:39.826565,16.22,71.34,280.62,113.74,53.902910598706264
2025-10-19 10:52:40.826564,76.41,20.06,183.58,79.6,53.14702877785026
2025-10-19 10:52:41.826564,15.04,40.14,131.46,83.79,53.75369810861155
2025-10-19 10:52:42.826563,76.34,25.02,217.65,100.18,53.707759980810394
2025-10-19 10:52:43.826563,17.89,56.57,99.07,140.91,56.257014099424545
2025-10-19 10:52:44.826562,13.39,20.52,227.09,73.45,52.587895406158076
2025-10-19 10:52:45.826562,39.96,39.14,224.57,37.84,51.279431339956
2025-10-19 10:52:46.826561,86.35,93.87,81.69,49.03,52.93011621235089
2025-10-19 10:52:47.826561,82.55,40.0,71.63,94.96,54.6292412615674
2025-10-19 10:52:48.826561,36.11,39.25,298.33,109.58,53.51697803946684
2025-10-19 10:52:49.826560,21.47,67.23,279.38,17.96,50.18461650424944
2025-10-19 10:52:50.826560,83.55,38.97,102.39,143.21,56.270374088753464
2025-10-19 10:52:51.826559,62.58,33.12,262.11,74.11,52.39113170540519
2025-10-19 10:52:52.826559,93.62,82.55,208.87,69.4,52.74638575484848
2025-10-19 10:52:53.826558,46.66,62.84,170.22,133.28,55.45291164207361
2025-10-19 10:52:54.826558,42.83,36.25,180.88,84.59,53.40776504711551
2025-10-19 10:52:55.826557,32.84,66.14,96.21,125.99,55.7272919578309
2025-10-19 10:52:56.826557,12.43,78.81,256.3,91.12,53.22713934897064
2025-10-19 10:52:57.826556,11.58,70.31,174.11,16.28,50.90725182252239
2025-10-19 10:52:58.826556,28.28,75.73,63.93,46.08,52.89420280701722
2025-10-19 10:52:59.826556,80.04,24.04,78.36,145.61,56.49774146743179
2025-10-19 10:53:00.826555,71.58,60.06,75.25,80.3,54.09223866777347
2025-10-19 10:53:01.826555,50.8,42.27,281.89,145.13,55.02646218482256
2025-10-19 10:53:02.826554,62.3,52.61,282.73,14.22,49.97213724418718
2025-10-19 10:53:03.826554,17.06,48.28,201.57,107.07,54.16179825549864
2025-10-19 10:53:04.826553,18.43,29.07,286.26,135.67,54.588685745848636
2025-10-19 10:53:05.826553,22.61,72.57,276.17,24.88,50.4923698215905
2025-10-19 10:53:06.826552,27.63,36.89,65.37,126.89,55.905115989405886
2025-10-19 10:53:07.826552,30.8,31.44,192.21,60.64,52.380855455694224
2025-10-19 10:53:08.826551,63.59,95.49,59.25,103.11,55.19872411424902
2025-10-19 10:53:09.826551,93.24,95.55,254.6,117.46,54.31028748958218
2025-10-19 10:53:10.826550,88.61,62.77,292.8,127.84,54.334785091137064
2025-10-19 10:53:11.826550,81.02,26.88,176.59,147.94,55.869660578798104
2025-10-19 10:53:12.826550,20.54,29.66,269.99,34.32,50.77921762593071
2025-10-19 10:53:13.826549,89.57,60.08,182.1,26.65,51.22059335591814
2025-10-19 10:53:14.826549,16.98,76.87,100.52,131.46,55.93887136448281
2025-10-19 10:53:15.826548,14.6,72.18,189.6,64.45,52.666707334902085
2025-10-19 10:53:16.826548,33.98,64.1,245.27,93.92,53.37448566333322
2025-10-19 10:53:17.826547,25.37,76.3,212.72,40.49,51.578211096034686
2025-10-19 10:53:18.826547,53.19,50.52,118.77,24.18,51.56545280031073
2025-10-19 10:53:19.826546,82.55,71.74,198.63,127.93,55.061127550262874
2025-10-19 10:53:20.826546,23.35,79.55,127.55,16.55,51.28912648030729
2025-10-19 10:53:21.826545,36.01,83.95,92.68,59.16,53.212856078027194
2025-10-19 10:53:22.826545,71.1,21.3,93.55,120.7,55.411067295812984
2025-10-19 10:53:23.826544,77.78,55.64,192.4,140.97,55.56613927025455
2025-10-19 10:53:24.826544,90.6,67.53,129.35,17.45,51.27568738650466
2025-10-19 10:53:25.826544,29.27,37.78,70.92,89.31,54.40884921730918
2025-10-19 10:53:26.826543,24.99,64.82,198.92,116.37,54.590377861905374
2025-10-19 10:53:27.826543,63.52,26.84,184.08,83.83,53.327181015752586
2025-10-19 10:53:28.826542,23.99,79.54,179.01,102.6,54.246419659330606
2025-10-19 10:53:29.826542,57.74,58.63,181.9,140.17,55.62150378998035
2025-10-19 10:53:30.826541,55.11,98.03,141.51,107.45,54.765892821415015
2025-10-19 10:53:31.826541,81.32,55.25,117.71,38.77,52.15305552552105
2025-10-19 10:53:32.826540,33.35,98.49,183.43,92.99,53.89616215686282
2025-10-19 10:53:33.826540,23.44,21.09,217.0,13.96,50.35647609613846
2025-10-19 10:53:34.826539,65.37,35.38,168.42,73.84,53.080400207153716
2025-10-19 10:53:35.826539,52.92,36.93,236.58,39.24,51.23844386240147
2025-10-19 10:53:36.826538,80.17,48.79,206.24,97.12,53.74275481888506
2025-10-19 10:53:37.826538,20.11,73.57,260.58,72.06,52.440827496669066
2025-10-19 10:53:38.826538,13.73,79.21,127.61,128.28,55.6219111412033
2025-10-19 10:53:39.826537,80.26,63.53,136.45,52.65,52.57697507940481
2025-10-19 10:53:40.826537,28.74,59.28,111.8,121.97,55.43601276041874
2025-10-19 10:53:41.826536,51.48,81.39,169.22,105.87,54.45109161733434
2025-10-19 10:53:42.826536,55.98,92.53,263.66,128.74,54.672028375377714
2025-10-19 10:53:43.826535,43.02,40.04,131.69,29.69,51.65306294023583
2025-10-19 10:53:44.826535,57.79,57.94,251.85,32.87,50.93960389330271
2025-10-19 10:53:45.826534,50.9,62.2,115.25,49.4,52.603870687857
2025-10-19 10:53:46.826534,71.23,90.56,136.5,53.5,52.68836265121159
2025-10-19 10:53:47.826533,82.2,79.23,277.39,137.36,54.86606918778685
2025-10-19 10:53:48.826533,19.11,24.91,166.6,61.83,52.59745757379948
2025-10-19 10:53:49.826532,42.57,94.18,78.64,149.94,56.86807600590224
2025-10-19 10:53:50.826532,68.32,71.67,256.25,89.23,53.13338160153716
2025-10-19 10:53:51.826532,80.19,69.29,139.11,126.81,55.45089172858321
2025-10-19 10:53:52.826531,37.21,48.57,104.25,89.66,54.20728769477222
2025-10-19 10:53:53.826531,51.65,46.06,110.1,95.65,54.38905472948197
2025-10-19 10:53:54.826530,65.44,43.03,225.72,29.2,50.94709931921685
2025-10-19 10:53:55.826530,21.6,55.38,242.1,120.37,54.39856825465454
2025-10-19 10:53:56.826529,37.65,26.74,267.51,31.04,50.661817255106875
2025-10-19 10:53:57.826529,29.08,28.89,287.49,134.55,54.535614147059334
2025-10-19 10:53:58.826528,79.62,50.74,87.16,57.2,53.08086582779529
2025-10-19 10:53:59.826528,71.61,33.59,230.62,68.97,52.4260865008588
2025-10-19 10:54:00.826527,17.24,75.5,56.42,82.07,54.345214995663405
2025-10-19 10:54:01.826527,81.48,30.91,80.24,78.53,53.90169549483738
2025-10-19 10:54:02.826526,65.37,79.7,182.5,142.96,55.786706924867225
2025-10-19 10:54:03.826526,50.39,41.51,147.96,140.61,55.839773876813396
2025-10-19 10:54:04.826526,94.32,48.74,293.17,77.42,52.33526657230188
