timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-16 19:15:42.934685,14.12,73.52,278.94,148.35,53.513641652172936
2025-10-16 19:15:43.934685,37.18,52.94,236.44,119.94,52.993622477386296
2025-10-16 19:15:44.934684,59.51,50.15,204.89,99.83,52.84206086577376
2025-10-16 19:15:45.934684,72.22,95.21,158.47,133.12,54.808207345325684
2025-10-16 19:15:46.934683,41.35,49.79,156.86,89.43,53.111386919181065
2025-10-16 19:15:47.934683,46.87,20.36,140.01,112.97,53.28819760868734
2025-10-16 19:15:48.934683,12.77,97.33,122.33,131.38,55.182263866191
2025-10-16 19:15:49.934682,37.25,87.49,52.91,73.54,54.49396972758886
2025-10-16 19:15:50.934682,29.49,50.9,288.82,87.76,51.724754817354906
2025-10-16 19:15:51.934681,79.5,70.53,205.19,57.33,52.2756510232518
2025-10-16 19:15:52.934681,53.72,51.98,202.48,127.39,53.48953450009029
2025-10-16 19:15:53.934680,56.42,87.08,184.76,102.2,53.73309351414527
2025-10-16 19:15:54.934680,10.91,59.66,125.21,100.08,53.837078011864946
2025-10-16 19:15:55.934679,69.72,77.36,212.98,113.89,53.52477605219162
2025-10-16 19:15:56.934679,29.13,85.12,285.26,48.62,51.50705204371237
2025-10-16 19:15:57.934678,49.51,70.57,59.21,103.94,54.79145932844473
2025-10-16 19:15:58.934678,51.05,59.78,271.87,20.51,50.609935802891904
2025-10-16 19:15:59.934677,66.31,48.62,71.16,66.76,53.49469492359389
2025-10-16 19:16:00.934677,37.55,36.23,257.14,120.73,52.5100746170443
2025-10-16 19:16:01.934677,79.31,88.32,146.36,135.33,54.863548480491005
2025-10-16 19:16:02.934676,61.01,55.84,266.3,79.43,51.86427457776484
2025-10-16 19:16:03.934676,26.42,96.38,202.74,51.95,52.627529425224324
2025-10-16 19:16:04.934675,79.86,32.69,264.14,18.0,50.17328872340068
2025-10-16 19:16:05.934675,55.13,66.62,91.9,103.14,54.36745044996419
2025-10-16 19:16:06.934674,45.21,55.28,137.51,97.13,53.57125458103448
2025-10-16 19:16:07.934674,23.43,24.73,96.72,32.14,52.07840804831405
2025-10-16 19:16:08.934673,83.15,75.81,216.52,103.46,53.23780663793137
2025-10-16 19:16:09.934673,94.47,84.42,147.31,56.97,53.10615982711687
2025-10-16 19:16:10.934672,31.95,28.51,128.89,87.99,53.007098521288974
2025-10-16 19:16:11.934672,61.15,27.22,179.25,19.42,50.99143313639465
2025-10-16 19:16:12.934671,43.62,33.96,206.64,22.23,50.88259904168164
2025-10-16 19:16:13.934671,18.07,60.67,262.01,148.22,53.46694798533643
2025-10-16 19:16:14.934670,84.1,80.91,79.33,31.19,53.198820605802354
2025-10-16 19:16:15.934670,75.73,36.16,149.08,25.38,51.58526195006952
2025-10-16 19:16:16.934670,59.2,20.32,107.83,62.4,52.53679717875576
2025-10-16 19:16:17.934669,79.06,66.15,135.73,51.21,52.790521668118856
2025-10-16 19:16:18.934669,66.47,75.15,219.89,103.04,53.18253454334774
2025-10-16 19:16:19.934668,91.17,51.77,93.19,35.34,52.645883404263984
2025-10-16 19:16:20.934668,81.49,71.09,145.42,118.22,54.21177688800921
2025-10-16 19:16:21.934667,38.64,50.05,223.46,120.32,53.087111430001684
2025-10-16 19:16:22.934667,30.45,47.47,243.37,64.74,51.64411866478704
2025-10-16 19:16:23.934666,93.46,81.95,129.75,138.98,55.00537799590798
2025-10-16 19:16:24.934666,42.39,77.01,217.98,148.17,54.2022170042605
2025-10-16 19:16:25.934665,69.63,57.65,124.2,55.93,52.86616360087955
2025-10-16 19:16:26.934665,10.47,29.38,202.58,90.98,52.32118306416775
2025-10-16 19:16:27.934665,40.12,32.84,224.25,11.57,50.451995286254146
2025-10-16 19:16:28.934664,74.58,79.54,82.55,27.14,53.05510411660278
2025-10-16 19:16:29.934664,25.88,83.92,227.49,79.46,52.74774482048088
2025-10-16 19:16:30.934663,80.65,82.42,206.39,29.29,51.86495543455153
2025-10-16 19:16:31.934663,33.02,31.5,81.71,31.65,52.339424119545626
2025-10-16 19:16:32.934662,15.72,24.54,82.1,31.75,52.21855449453273
2025-10-16 19:16:33.934662,63.98,55.61,122.28,51.51,52.75641286435702
2025-10-16 19:16:34.934661,84.31,87.49,272.42,70.32,52.14632199808933
2025-10-16 19:16:35.934661,28.87,21.31,104.48,29.16,51.875476761336635
2025-10-16 19:16:36.934660,84.12,37.46,141.43,44.08,52.08801718789748
2025-10-16 19:16:37.934660,58.79,30.27,287.43,59.93,50.78958869115463
2025-10-16 19:16:38.934659,52.54,96.72,83.46,92.55,54.74239409667088
2025-10-16 19:16:39.934659,75.19,32.51,100.32,31.06,52.15085493775232
2025-10-16 19:16:40.934659,56.83,55.47,209.71,132.68,53.58761254840452
2025-10-16 19:16:41.934658,38.51,82.05,76.23,83.4,54.37041864585385
2025-10-16 19:16:42.934658,47.54,77.93,115.75,82.02,53.860165294919476
2025-10-16 19:16:43.934657,55.19,77.07,276.24,148.17,53.598487014559005
2025-10-16 19:16:44.934657,32.29,75.91,175.5,74.17,53.03702868227826
2025-10-16 19:16:45.934656,38.68,92.5,141.5,141.77,55.12358642063446
2025-10-16 19:16:46.934656,64.2,87.67,187.21,58.21,52.77413685516472
2025-10-16 19:16:47.934655,54.82,85.39,62.5,102.38,54.97716163994407
2025-10-16 19:16:48.934655,75.87,75.83,286.52,106.41,52.57480748179164
2025-10-16 19:16:49.934654,81.71,53.08,51.44,117.77,54.869821008847964
2025-10-16 19:16:50.934654,39.34,89.72,121.91,16.1,52.5837273132755
2025-10-16 19:16:51.934654,21.65,58.27,162.78,131.98,54.10760409775904
2025-10-16 19:16:52.934653,37.63,22.36,205.69,146.98,53.37013929588833
2025-10-16 19:16:53.934653,30.0,81.31,172.6,119.19,54.125136823490905
2025-10-16 19:16:54.934652,81.68,61.81,298.73,78.82,51.61660143884625
2025-10-16 19:16:55.934652,62.95,98.93,177.54,87.93,53.704490323049086
2025-10-16 19:16:56.934651,38.02,65.64,219.14,98.72,52.93510019423349
2025-10-16 19:16:57.934651,92.64,55.04,254.84,125.79,52.96400593282607
2025-10-16 19:16:58.934650,70.93,27.58,243.33,114.16,52.3646429525171
2025-10-16 19:16:59.934650,30.75,90.68,64.0,103.0,55.06531182689088
2025-10-16 19:17:00.934649,67.5,53.8,217.44,38.18,51.45175074596108
2025-10-16 19:17:01.934649,90.39,69.99,131.61,28.01,52.40127228268803
2025-10-16 19:17:02.934648,63.27,60.07,247.49,51.88,51.54086793997971
2025-10-16 19:17:03.934648,58.37,92.44,208.69,142.06,54.4313299772751
2025-10-16 19:17:04.934647,17.97,65.13,289.89,73.44,51.649707541716715
2025-10-16 19:17:05.934647,62.56,52.89,180.83,129.67,53.778729496416226
2025-10-16 19:17:06.934647,90.02,20.19,223.38,75.85,51.62364277467519
2025-10-16 19:17:07.934646,73.01,93.48,161.69,48.03,52.91998475498921
2025-10-16 19:17:08.934646,58.2,97.12,249.73,68.01,52.49690428096237
2025-10-16 19:17:09.934645,63.61,23.85,171.78,49.31,51.65252789221498
2025-10-16 19:17:10.934645,37.79,30.98,244.74,138.9,52.938809137698655
2025-10-16 19:17:11.934644,28.71,52.82,53.43,71.22,53.84619693255877
2025-10-16 19:17:12.934644,50.4,42.55,278.63,40.55,50.67512397171383
2025-10-16 19:17:13.934643,62.65,45.72,277.3,51.42,50.97628164037031
2025-10-16 19:17:14.934643,10.95,62.49,115.54,145.84,54.96740543552282
2025-10-16 19:17:15.934642,46.21,92.42,191.11,149.61,54.7754252392667
2025-10-16 19:17:16.934642,68.16,76.69,105.87,100.67,54.341580159630375
2025-10-16 19:17:17.934641,69.9,74.82,270.84,149.88,53.652762055563336
2025-10-16 19:17:18.934641,31.67,56.49,178.96,29.87,51.71890995405799
2025-10-16 19:17:19.934641,14.22,73.92,255.69,107.49,52.885350967393535
2025-10-16 19:17:20.934640,79.16,45.47,166.51,90.93,52.969551775701426
2025-10-16 19:17:21.934640,42.9,65.17,72.19,103.78,54.56098961345503
2025-10-16 19:17:22.934639,93.89,38.97,185.46,141.31,53.74242044431261
2025-10-16 19:17:23.934639,14.27,21.36,124.19,148.81,54.23829438376937
2025-10-16 19:17:24.934638,72.35,48.43,86.31,101.4,54.07723301289229
2025-10-16 19:17:25.934638,86.45,33.6,295.77,68.5,50.94376756897892
2025-10-16 19:17:26.934637,33.76,34.69,177.49,116.86,53.227527881656606
2025-10-16 19:17:27.934637,66.46,65.28,60.72,140.14,55.46187377025762
2025-10-16 19:17:28.934636,25.76,79.07,281.55,113.11,52.82549710007436
2025-10-16 19:17:29.934636,38.35,87.26,255.57,11.7,51.059867175433254
2025-10-16 19:17:30.934636,84.97,38.04,67.38,33.01,52.62913375497515
2025-10-16 19:17:31.934635,86.53,63.79,161.91,23.16,51.87673860436669
2025-10-16 19:17:32.934635,71.68,66.87,118.91,94.29,53.901514718205505
2025-10-16 19:17:33.934634,52.74,57.32,222.44,148.22,53.82043485892331
2025-10-16 19:17:34.934634,81.62,46.19,147.61,90.68,53.1726834412235
2025-10-16 19:17:35.934633,24.42,46.58,226.44,40.19,51.27803325062833
2025-10-16 19:17:36.934633,34.93,36.48,132.86,44.7,52.17352458371181
2025-10-16 19:17:37.934632,48.98,79.41,203.72,22.98,51.70586828917721
2025-10-16 19:17:38.934632,65.59,81.72,271.12,29.78,51.19158517305919
2025-10-16 19:17:39.934631,11.81,74.48,172.97,29.29,52.0761472702345
2025-10-16 19:17:40.934631,20.89,55.88,203.19,58.49,52.07088370785673
2025-10-16 19:17:41.934630,62.29,62.81,132.2,39.15,52.511380254084216
