timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-13 22:22:23.051272,86.52,82.29,164.41,78.17,52.625978501492284
2025-10-13 22:22:24.051272,49.66,28.72,73.0,87.05,51.61424112369617
2025-10-13 22:22:25.051271,55.06,43.38,131.1,98.2,52.120362498241974
2025-10-13 22:22:26.051271,72.94,61.94,101.57,147.74,52.57343136804393
2025-10-13 22:22:27.051270,23.14,64.76,131.08,117.8,52.52950053882145
2025-10-13 22:22:28.051270,17.36,56.11,86.04,45.44,51.74062294640539
2025-10-13 22:22:29.051270,32.24,44.53,83.71,147.93,52.27551028204614
2025-10-13 22:22:30.051269,85.21,66.83,99.35,43.25,51.91961671896823
2025-10-13 22:22:31.051269,82.63,28.11,260.92,139.0,52.737874549756455
2025-10-13 22:22:32.051268,20.13,76.39,277.23,80.19,53.03141790400201
2025-10-13 22:22:33.051268,92.69,90.71,133.55,18.74,52.20423608533473
2025-10-13 22:22:34.051267,31.18,80.58,226.14,147.39,53.32886846327867
2025-10-13 22:22:35.051267,78.75,51.55,262.13,114.06,52.87702984603015
2025-10-13 22:22:36.051266,73.62,30.49,244.9,144.24,52.73768467278549
2025-10-13 22:22:37.051266,81.96,97.66,55.24,39.94,52.112837421983464
2025-10-13 22:22:38.051265,85.75,75.67,272.7,117.08,53.2532143242547
2025-10-13 22:22:39.051265,27.33,81.08,228.09,127.63,53.20956563536562
2025-10-13 22:22:40.051265,60.32,52.26,220.48,126.47,52.797489098687194
2025-10-13 22:22:41.051264,16.91,44.98,159.7,62.35,52.01684627303846
2025-10-13 22:22:42.051264,17.36,85.47,77.63,140.02,52.726064670852374
2025-10-13 22:22:43.051263,68.52,46.9,235.53,45.91,52.24489218797103
2025-10-13 22:22:44.051263,60.81,61.2,68.69,32.41,51.646192087658115
2025-10-13 22:22:45.051262,67.58,49.02,50.98,108.31,51.92939077700897
2025-10-13 22:22:46.051262,10.19,22.66,249.62,105.41,52.392981561471586
2025-10-13 22:22:47.051261,17.69,80.67,111.55,33.77,52.08496399398031
2025-10-13 22:22:48.051261,18.12,97.85,55.45,59.14,52.24622948480438
2025-10-13 22:22:49.051260,28.01,71.19,72.53,40.21,51.844133697889426
2025-10-13 22:22:50.051260,52.07,71.54,149.58,119.18,52.70326437462936
2025-10-13 22:22:51.051260,59.7,76.54,126.8,53.52,52.228618234623475
2025-10-13 22:22:52.051259,55.42,61.06,291.75,50.38,52.691497651986126
