timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-20 00:45:42.803239,20.36,76.12,149.02,33.79,51.62497359916459
2025-10-20 00:45:43.803238,71.52,37.88,182.7,41.69,50.64141740218901
2025-10-20 00:45:44.803238,25.44,63.75,161.81,15.15,51.18012914478224
2025-10-20 00:45:45.803237,33.14,55.37,103.86,137.54,53.26437049931952
2025-10-20 00:45:46.803237,69.59,62.86,90.34,70.96,53.43700175296193
2025-10-20 00:45:47.803236,27.78,73.98,177.14,16.82,50.75159556623338
2025-10-20 00:45:48.803236,51.89,59.83,191.12,121.49,50.688548914790566
2025-10-20 00:45:49.803235,58.15,87.43,228.51,125.5,49.645598864375685
2025-10-20 00:45:50.803235,31.78,37.71,148.85,82.01,51.75762555632802
2025-10-20 00:45:51.803234,23.73,42.44,141.64,56.5,51.88424684623777
2025-10-20 00:45:52.803234,61.64,23.87,76.07,93.01,53.888522817911735
2025-10-20 00:45:53.803233,25.07,27.04,250.82,68.45,48.750433585828496
2025-10-20 00:45:54.803233,27.93,83.18,110.91,14.89,52.67050145296548
2025-10-20 00:45:55.803232,33.08,34.81,105.5,111.21,53.108571247314636
2025-10-20 00:45:56.803232,40.65,27.87,172.43,134.09,51.24250374090494
2025-10-20 00:45:57.803231,57.6,39.46,277.58,124.64,48.17788191365146
2025-10-20 00:45:58.803231,34.31,97.46,113.43,101.27,52.903570744655376
2025-10-20 00:45:59.803230,16.83,44.4,184.96,93.83,50.758764245539034
2025-10-20 00:46:00.803230,51.03,72.34,232.36,43.4,49.24191449038389
2025-10-20 00:46:01.803229,27.44,37.28,61.84,67.0,54.2246940346819
2025-10-20 00:46:02.803229,40.45,37.73,255.37,138.59,48.86637633972949
2025-10-20 00:46:03.803228,78.35,57.64,193.31,79.85,50.48201233433374
2025-10-20 00:46:04.803228,33.6,46.74,231.62,90.61,49.39954214546789
2025-10-20 00:46:05.803227,59.97,25.51,265.27,149.38,48.60505406193407
2025-10-20 00:46:06.803227,81.22,94.01,192.62,11.41,50.30383122393487
2025-10-20 00:46:07.803226,60.98,36.42,214.02,20.02,49.66012514411279
2025-10-20 00:46:08.803226,35.4,84.17,131.73,112.47,52.39952209568726
2025-10-20 00:46:09.803225,61.41,89.29,250.95,41.48,48.713103261943395
2025-10-20 00:46:10.803225,31.74,94.89,197.7,81.01,50.393490222142
2025-10-20 00:46:11.803224,20.58,73.38,136.16,144.77,52.370743649713255
2025-10-20 00:46:12.803224,92.86,55.41,295.79,68.54,47.47552567967819
2025-10-20 00:46:13.803223,14.94,57.77,78.11,22.61,53.62239002191046
2025-10-20 00:46:14.803223,32.96,41.26,82.18,75.94,53.66998698402679
2025-10-20 00:46:15.803222,52.63,23.14,69.79,30.33,53.8571865222285
2025-10-20 00:46:16.803222,91.22,21.34,104.81,83.82,53.02320393426524
2025-10-20 00:46:17.803221,54.21,20.81,296.4,68.35,47.42508170630459
2025-10-20 00:46:18.803221,78.78,35.14,217.68,89.57,49.78870712386582
2025-10-20 00:46:19.803221,50.72,68.7,150.07,83.34,51.7556133030496
2025-10-20 00:46:20.803220,86.1,68.86,104.49,148.36,53.29533776378665
2025-10-20 00:46:21.803220,50.12,86.47,190.47,145.66,50.814022921913235
2025-10-20 00:46:22.803219,62.43,69.99,278.08,57.96,47.965797541025566
2025-10-20 00:46:23.803219,37.26,41.2,254.89,145.18,48.90582608733714
