timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-17 11:05:42.908072,92.47,92.75,130.41,120.59,53.68455718168531
2025-10-17 11:05:43.908072,43.64,37.06,156.71,55.92,51.306006495809214
2025-10-17 11:05:44.908071,34.62,95.19,77.52,22.7,52.75782308654879
2025-10-17 11:05:45.908071,38.19,43.51,242.08,58.53,52.275726927493835
2025-10-17 11:05:46.908070,89.63,68.01,84.4,135.01,52.4159281372675
2025-10-17 11:05:47.908070,26.17,86.55,119.5,137.28,53.45057417540342
2025-10-17 11:05:48.908070,94.74,42.1,106.83,91.88,51.31407323621246
2025-10-17 11:05:49.908069,61.33,83.72,75.28,85.95,52.66707018426432
2025-10-17 11:05:50.908069,72.54,70.67,157.11,24.44,52.449438321693016
2025-10-17 11:05:51.908068,36.31,68.51,122.93,65.77,52.33347485630866
2025-10-17 11:05:52.908068,90.13,45.33,156.73,27.11,51.4596729055148
2025-10-17 11:05:53.908067,62.24,64.29,68.93,123.09,52.07020848165314
2025-10-17 11:05:54.908067,12.97,54.29,55.66,130.93,51.61315891240834
2025-10-17 11:05:55.908066,18.31,94.67,112.92,84.71,53.40098346231975
2025-10-17 11:05:56.908066,51.94,68.62,191.64,75.51,52.958951104782145
2025-10-17 11:05:57.908065,47.49,26.55,192.96,113.25,51.53257206452195
2025-10-17 11:05:58.908065,42.41,51.97,194.42,60.01,52.229344787161956
2025-10-17 11:05:59.908064,25.35,51.13,179.18,148.51,52.605129146113676
2025-10-17 11:06:00.908064,43.43,25.39,294.74,82.32,52.13317471339809
2025-10-17 11:06:01.908063,22.87,74.84,196.71,107.49,53.43946495961592
2025-10-17 11:06:02.908063,18.02,47.49,166.47,92.76,52.02081763112317
2025-10-17 11:06:03.908062,16.46,42.85,54.84,67.22,50.769493737429386
2025-10-17 11:06:04.908062,77.74,40.1,167.89,104.89,51.813160357011874
2025-10-17 11:06:05.908061,88.8,78.64,202.36,54.07,53.313896412909244
2025-10-17 11:06:06.908061,46.91,66.79,174.67,124.96,53.04588069139772
2025-10-17 11:06:07.908060,26.6,34.13,178.11,11.86,51.09948041037991
2025-10-17 11:06:08.908060,94.17,95.33,73.42,96.75,53.17641619416638
2025-10-17 11:06:09.908060,12.33,51.05,90.63,43.36,51.243015776208985
2025-10-17 11:06:10.908059,35.24,81.58,116.68,134.1,53.21164010391546
2025-10-17 11:06:11.908059,91.83,64.85,189.1,91.03,52.88257892359451
2025-10-17 11:06:12.908058,51.59,91.93,81.46,136.53,53.34759821944742
2025-10-17 11:06:13.908058,83.13,39.18,112.32,22.06,50.82235843550697
2025-10-17 11:06:14.908057,83.63,51.75,103.95,22.3,51.25272096981096
2025-10-17 11:06:15.908057,54.72,41.57,287.87,16.57,52.32067070758517
2025-10-17 11:06:16.908056,23.32,60.63,242.4,44.16,52.86915300146502
2025-10-17 11:06:17.908056,64.05,49.18,111.67,82.87,51.57951751145629
2025-10-17 11:06:18.908055,12.42,84.93,272.58,48.21,54.10220087826154
2025-10-17 11:06:19.908055,85.48,45.76,225.27,141.73,52.72897368991215
2025-10-17 11:06:20.908055,64.87,30.06,249.05,111.19,52.11813292510275
2025-10-17 11:06:21.908054,93.45,55.55,242.75,94.41,52.974059216139004
2025-10-17 11:06:22.908054,70.69,84.59,181.55,95.55,53.62919895377963
2025-10-17 11:06:23.908053,89.11,40.27,250.77,85.11,52.37894871809626
2025-10-17 11:06:24.908053,89.86,97.3,52.0,16.3,52.593843875153595
2025-10-17 11:06:25.908052,22.11,83.08,58.65,106.03,52.626736965781674
2025-10-17 11:06:26.908052,11.78,34.64,232.58,138.67,52.330306870237386
2025-10-17 11:06:27.908051,71.2,94.47,168.05,47.66,53.62084229014488
2025-10-17 11:06:28.908051,16.91,50.76,100.21,77.45,51.515554285455146
2025-10-17 11:06:29.908050,38.71,79.58,299.18,130.09,54.60204132167574
2025-10-17 11:06:30.908050,44.13,89.59,265.19,43.74,54.19916178679788
2025-10-17 11:06:31.908049,45.45,89.28,204.97,112.39,54.10804649939873
2025-10-17 11:06:32.908049,73.13,38.0,74.82,96.88,50.91998714732241
2025-10-17 11:06:33.908049,18.37,23.39,114.95,93.88,50.652201341985815
2025-10-17 11:06:34.908048,75.88,89.56,282.52,11.57,54.145793758594245
2025-10-17 11:06:35.908048,69.86,65.36,254.39,103.71,53.51362367711718
2025-10-17 11:06:36.908047,11.39,40.67,52.88,18.7,50.374550067297555
2025-10-17 11:06:37.908047,85.51,92.43,182.21,145.08,54.2435722868677
2025-10-17 11:06:38.908046,15.97,44.7,153.85,28.87,51.4217850700445
2025-10-17 11:06:39.908046,19.38,23.97,89.93,65.17,50.297212938895626
2025-10-17 11:06:40.908045,78.59,77.32,119.61,60.53,52.62332843521772
2025-10-17 11:06:41.908045,40.14,69.71,214.19,61.78,53.103844119093786
2025-10-17 11:06:42.908044,86.47,97.28,178.13,69.94,53.94891836358862
2025-10-17 11:06:43.908044,48.91,44.5,195.62,86.09,52.1008563997898
2025-10-17 11:06:44.908043,80.22,94.52,84.91,86.22,53.17489779446036
2025-10-17 11:06:45.908043,25.65,92.86,54.33,142.78,53.200041045071934
2025-10-17 11:06:46.908043,77.92,95.97,183.34,87.15,54.0435188290101
2025-10-17 11:06:47.908042,84.11,41.75,103.02,78.84,51.19039187137692
2025-10-17 11:06:48.908042,32.21,23.48,174.11,78.02,51.04432219411516
2025-10-17 11:06:49.908041,81.99,55.23,76.27,142.5,51.88882704828851
2025-10-17 11:06:50.908041,64.96,38.2,158.09,12.16,51.098488249766554
2025-10-17 11:06:51.908040,16.7,86.31,208.67,120.66,54.07067911474851
2025-10-17 11:06:52.908040,27.68,72.57,148.54,20.08,52.428185410602566
2025-10-17 11:06:53.908039,49.23,89.87,68.62,145.85,53.21719725004598
2025-10-17 11:06:54.908039,79.38,75.86,270.55,108.02,54.08739262228908
2025-10-17 11:06:55.908038,44.15,52.27,123.45,57.96,51.647975390614796
2025-10-17 11:06:56.908038,90.7,72.67,224.17,63.43,53.312613757900266
2025-10-17 11:06:57.908037,86.73,60.87,60.04,119.55,51.84075813074718
2025-10-17 11:06:58.908037,61.32,29.2,273.46,45.4,51.88709943097705
2025-10-17 11:06:59.908036,42.49,49.57,116.9,93.46,51.70162776074343
