timestamp,cpu_load,memory_usage,disk_io,network_io,prediction
2025-10-19 18:22:22.813820,39.59,51.82,206.01,39.8,52.889012060130135
2025-10-19 18:22:23.813819,29.63,43.65,240.01,136.36,53.556486946256015
2025-10-19 18:22:24.813819,24.09,64.38,221.98,134.52,54.703432077983535
2025-10-19 18:22:25.813818,46.92,56.9,123.63,29.85,53.159943634255335
2025-10-19 18:22:26.813818,72.79,79.5,284.92,44.65,54.370677374702375
2025-10-19 18:22:27.813818,17.39,82.12,58.24,71.52,55.14292431772397
2025-10-19 18:22:28.813817,86.02,54.77,217.98,106.06,53.83484337990075
2025-10-19 18:22:29.813817,50.85,20.96,96.13,55.07,51.51577231023629
2025-10-19 18:22:30.813816,68.9,56.78,116.61,70.93,53.658033783852126
2025-10-19 18:22:31.813816,22.02,36.93,84.23,84.85,52.772852671442045
2025-10-19 18:22:32.813815,30.83,87.81,132.83,74.14,55.388906510532266
2025-10-19 18:22:33.813815,21.37,23.69,211.73,141.72,52.55652850983123
2025-10-19 18:22:34.813815,37.36,95.66,232.74,58.92,55.505182096706925
2025-10-19 18:22:35.813814,60.93,77.6,248.75,71.27,54.63513804433986
2025-10-19 18:22:36.813814,75.99,81.14,226.56,144.39,55.74201532400394
2025-10-19 18:22:37.813813,14.75,50.51,291.95,41.41,52.72098410622958
2025-10-19 18:22:38.813813,59.08,46.43,65.41,24.27,52.59233488109628
2025-10-19 18:22:39.813812,18.15,89.6,229.48,35.68,54.894620205599225
2025-10-19 18:22:40.813812,64.97,39.85,135.05,101.58,53.06779945673608
2025-10-19 18:22:41.813811,69.03,55.53,181.09,78.79,53.597416200961
2025-10-19 18:22:42.813811,21.86,93.13,187.24,144.75,56.46125775001173
2025-10-19 18:22:43.813811,53.66,83.18,299.2,95.73,55.170704477449064
2025-10-19 18:22:44.813810,40.52,67.26,140.11,59.23,54.064337773239345
2025-10-19 18:22:45.813810,37.59,21.15,253.16,89.04,51.72557268013152
2025-10-19 18:22:46.813809,52.0,75.14,181.28,14.42,53.90415270044078
2025-10-19 18:22:47.813809,41.17,97.16,222.28,17.37,55.10105489544369
2025-10-19 18:22:48.813808,16.7,49.97,81.35,54.76,53.13414476871456
2025-10-19 18:22:49.813808,31.01,37.06,81.82,102.86,53.000413841557126
2025-10-19 18:22:50.813808,55.83,64.77,286.1,50.52,53.62628761076848
2025-10-19 18:22:51.813807,78.95,20.1,222.93,62.78,51.39143259808501
2025-10-19 18:22:52.813807,49.9,95.62,152.63,41.6,55.401416428818756
2025-10-19 18:22:53.813806,64.04,25.07,103.65,38.16,51.52882049392931
